Date,Region,County,Market,Commodity Category,Commodity,Priceflag,Pricetype,Currency(USD),Price (Ksh),Inflation Rate,Rainfall Average,Unit_Quantity,Year,Month,Day Name,Day_Classification
2011-08-15,Coast,Mombasa,Mombasa,cereals and tubers,Maize,actual,Wholesale,93.1431,35.77,16.67,26.485566666666667,1,2011,8,Monday,weekday
2011-08-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans,actual,Wholesale,93.1431,67.44,16.67,26.485566666666667,1,2011,8,Monday,weekday
2011-08-15,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),actual,Retail,93.1431,39.0,16.67,26.485566666666667,1,2011,8,Monday,weekday
2011-08-15,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),actual,Wholesale,93.1431,1666.66,16.67,26.485566666666667,50,2011,8,Monday,weekday
2011-08-15,Eastern,Kitui,Kitui,cereals and tubers,Sorghum,actual,Wholesale,93.1431,3600.0,16.67,26.485566666666667,90,2011,8,Monday,weekday
2011-08-15,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),actual,Retail,93.1431,86.0,16.67,26.485566666666667,1,2011,8,Monday,weekday
2011-08-15,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),actual,Retail,93.1431,59.16,16.67,26.485566666666667,1,2011,8,Monday,weekday
2011-08-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,actual,Retail,93.1431,40.0,16.67,26.485566666666667,400,2011,8,Monday,weekday
2011-08-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,actual,Wholesale,93.1431,42.93,16.67,26.485566666666667,1,2011,8,Monday,weekday
2011-08-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),actual,Wholesale,93.1431,3810.0,16.67,26.485566666666667,90,2011,8,Monday,weekday
2011-08-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),actual,Wholesale,93.1431,1125.0,16.67,26.485566666666667,50,2011,8,Monday,weekday
2011-08-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,actual,Wholesale,93.1431,3790.0,16.67,26.485566666666667,90,2011,8,Monday,weekday
2011-08-15,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),actual,Retail,93.1431,215.0,16.67,26.485566666666667,1,2011,8,Monday,weekday
2011-08-15,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,actual,Wholesale,93.1431,60.12,16.67,26.485566666666667,1,2011,8,Monday,weekday
2011-08-15,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),actual,Wholesale,93.1431,5510.0,16.67,26.485566666666667,90,2011,8,Monday,weekday
2011-08-15,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),actual,Retail,93.1431,63.0,16.67,26.485566666666667,1,2011,8,Monday,weekday
2011-08-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,actual,Wholesale,93.1431,43.63,16.67,26.485566666666667,1,2011,8,Monday,weekday
2011-08-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),actual,Wholesale,93.1431,1458.32,16.67,26.485566666666667,50,2011,8,Monday,weekday
2011-08-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,actual,Wholesale,93.1431,3620.0,16.67,26.485566666666667,90,2011,8,Monday,weekday
2011-08-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),actual,Wholesale,93.1431,7133.0,16.67,26.485566666666667,90,2011,8,Monday,weekday
2011-08-15,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,actual,Wholesale,93.1431,36.84,16.67,26.485566666666667,1,2011,8,Monday,weekday
2011-08-15,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,actual,Wholesale,93.1431,52.61,16.67,26.485566666666667,1,2011,8,Monday,weekday
2011-08-15,Rift Valley,Turkana,Lodwar,cereals and tubers,Maize (white),actual,Retail,93.1431,72.73,16.67,26.485566666666667,1,2011,8,Monday,weekday
2011-08-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Maize (white),actual,Wholesale,93.1431,3020.0,16.67,26.485566666666667,90,2011,8,Monday,weekday
2011-08-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Potatoes (Irish),actual,Wholesale,93.1431,633.33,16.67,26.485566666666667,50,2011,8,Monday,weekday
2011-08-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Sorghum,actual,Wholesale,93.1431,2250.0,16.67,26.485566666666667,90,2011,8,Monday,weekday
2011-08-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans,actual,Wholesale,93.1431,78.05,16.67,26.485566666666667,1,2011,8,Monday,weekday
2011-08-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans (dry),actual,Wholesale,93.1431,6300.0,16.67,26.485566666666667,90,2011,8,Monday,weekday
2011-09-15,Coast,Mombasa,Mombasa,cereals and tubers,Maize,actual,Wholesale,94.8056,32.87,17.32,15.577666666666666,1,2011,9,Thursday,weekday
2011-09-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans,actual,Wholesale,94.8056,62.32,17.32,15.577666666666666,1,2011,9,Thursday,weekday
2011-09-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),actual,Wholesale,94.8056,5686.0,17.32,15.577666666666666,90,2011,9,Thursday,weekday
2011-09-15,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),actual,Wholesale,94.8056,1666.66,17.32,15.577666666666666,50,2011,9,Thursday,weekday
2011-09-15,Eastern,Kitui,Kitui,cereals and tubers,Sorghum,actual,Wholesale,94.8056,3600.0,17.32,15.577666666666666,90,2011,9,Thursday,weekday
2011-09-15,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),actual,Retail,94.8056,62.22,17.32,15.577666666666666,1,2011,9,Thursday,weekday
2011-09-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,actual,Retail,94.8056,40.0,17.32,15.577666666666666,400,2011,9,Thursday,weekday
2011-09-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,actual,Wholesale,94.8056,34.0,17.32,15.577666666666666,1,2011,9,Thursday,weekday
2011-09-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),actual,Wholesale,94.8056,3112.0,17.32,15.577666666666666,90,2011,9,Thursday,weekday
2011-09-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),actual,Wholesale,94.8056,1396.66,17.32,15.577666666666666,50,2011,9,Thursday,weekday
2011-09-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,actual,Wholesale,94.8056,3600.0,17.32,15.577666666666666,90,2011,9,Thursday,weekday
2011-09-15,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",actual,Retail,94.8056,30.0,17.32,15.577666666666666,500,2011,9,Thursday,weekday
2011-09-15,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),actual,Retail,94.8056,220.0,17.32,15.577666666666666,1,2011,9,Thursday,weekday
2011-09-15,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),actual,Wholesale,94.8056,6846.0,17.32,15.577666666666666,90,2011,9,Thursday,weekday
2011-09-15,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),actual,Retail,94.8056,65.0,17.32,15.577666666666666,1,2011,9,Thursday,weekday
2011-09-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,actual,Wholesale,94.8056,35.95,17.32,15.577666666666666,1,2011,9,Thursday,weekday
2011-09-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),actual,Wholesale,94.8056,3280.0,17.32,15.577666666666666,90,2011,9,Thursday,weekday
2011-09-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),actual,Wholesale,94.8056,1838.88,17.32,15.577666666666666,50,2011,9,Thursday,weekday
2011-09-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,actual,Wholesale,94.8056,3600.0,17.32,15.577666666666666,90,2011,9,Thursday,weekday
2011-09-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,actual,Wholesale,94.8056,78.69,17.32,15.577666666666666,1,2011,9,Thursday,weekday
2011-09-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),actual,Wholesale,94.8056,6848.0,17.32,15.577666666666666,90,2011,9,Thursday,weekday
2011-09-15,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,actual,Wholesale,94.8056,33.33,17.32,15.577666666666666,1,2011,9,Thursday,weekday
2011-09-15,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,actual,Wholesale,94.8056,56.81,17.32,15.577666666666666,1,2011,9,Thursday,weekday
2011-09-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Maize,actual,Wholesale,94.8056,33.19,17.32,15.577666666666666,1,2011,9,Thursday,weekday
2011-09-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Potatoes (Irish),actual,Wholesale,94.8056,738.88,17.32,15.577666666666666,50,2011,9,Thursday,weekday
2011-09-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Sorghum,actual,Wholesale,94.8056,2400.0,17.32,15.577666666666666,90,2011,9,Thursday,weekday
2011-09-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans,actual,Wholesale,94.8056,61.79,17.32,15.577666666666666,1,2011,9,Thursday,weekday
2011-09-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans (dry),actual,Wholesale,94.8056,5850.0,17.32,15.577666666666666,90,2011,9,Thursday,weekday
2011-10-15,Coast,Mombasa,Mombasa,cereals and tubers,Maize,actual,Wholesale,100.512,32.64,18.91,23.455000000000002,1,2011,10,Saturday,weekend
2011-10-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans,actual,Wholesale,100.512,58.75,18.91,23.455000000000002,1,2011,10,Saturday,weekend
2011-10-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),actual,Wholesale,100.512,5275.0,18.91,23.455000000000002,90,2011,10,Saturday,weekend
2011-10-15,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),actual,Retail,100.512,40.62,18.91,23.455000000000002,1,2011,10,Saturday,weekend
2011-10-15,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),actual,Wholesale,100.512,2072.21,18.91,23.455000000000002,50,2011,10,Saturday,weekend
2011-10-15,Eastern,Kitui,Kitui,cereals and tubers,Sorghum,actual,Wholesale,100.512,4500.0,18.91,23.455000000000002,90,2011,10,Saturday,weekend
2011-10-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),actual,Wholesale,100.512,3058.0,18.91,23.455000000000002,90,2011,10,Saturday,weekend
2011-10-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),actual,Wholesale,100.512,1803.88,18.91,23.455000000000002,50,2011,10,Saturday,weekend
2011-10-15,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",actual,Retail,100.512,30.0,18.91,23.455000000000002,500,2011,10,Saturday,weekend
2011-10-15,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),actual,Wholesale,100.512,5917.0,18.91,23.455000000000002,90,2011,10,Saturday,weekend
2011-10-15,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),actual,Retail,100.512,67.0,18.91,23.455000000000002,1,2011,10,Saturday,weekend
2011-10-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),actual,Wholesale,100.512,2212.77,18.91,23.455000000000002,50,2011,10,Saturday,weekend
2011-10-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,actual,Wholesale,100.512,3600.0,18.91,23.455000000000002,90,2011,10,Saturday,weekend
2011-10-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,actual,Wholesale,100.512,75.04,18.91,23.455000000000002,1,2011,10,Saturday,weekend
2011-10-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),actual,Wholesale,100.512,7200.0,18.91,23.455000000000002,90,2011,10,Saturday,weekend
2011-10-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Maize,actual,Wholesale,100.512,32.79,18.91,23.455000000000002,1,2011,10,Saturday,weekend
2011-10-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Potatoes (Irish),actual,Wholesale,100.512,1077.77,18.91,23.455000000000002,50,2011,10,Saturday,weekend
2011-10-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Sorghum,actual,Wholesale,100.512,5400.0,18.91,23.455000000000002,90,2011,10,Saturday,weekend
2011-10-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans (dry),actual,Wholesale,100.512,6330.0,18.91,23.455000000000002,90,2011,10,Saturday,weekend
2011-11-15,Coast,Mombasa,Mombasa,cereals and tubers,Maize,actual,Wholesale,93.6806,35.02,19.72,50.21913333333333,1,2011,11,Tuesday,weekday
2011-11-15,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),actual,Wholesale,93.6806,3284.0,19.72,50.21913333333333,90,2011,11,Tuesday,weekday
2011-11-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans,actual,Wholesale,93.6806,56.59,19.72,50.21913333333333,1,2011,11,Tuesday,weekday
2011-11-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),actual,Wholesale,93.6806,5184.0,19.72,50.21913333333333,90,2011,11,Tuesday,weekday
2011-11-15,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),actual,Wholesale,93.6806,2111.1,19.72,50.21913333333333,50,2011,11,Tuesday,weekday
2011-11-15,Eastern,Kitui,Kitui,cereals and tubers,Sorghum,actual,Wholesale,93.6806,4500.0,19.72,50.21913333333333,90,2011,11,Tuesday,weekday
2011-11-15,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),actual,Retail,93.6806,76.53,19.72,50.21913333333333,1,2011,11,Tuesday,weekday
2011-11-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,actual,Wholesale,93.6806,35.52,19.72,50.21913333333333,1,2011,11,Tuesday,weekday
2011-11-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),actual,Wholesale,93.6806,3200.0,19.72,50.21913333333333,90,2011,11,Tuesday,weekday
2011-11-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),actual,Wholesale,93.6806,1962.22,19.72,50.21913333333333,50,2011,11,Tuesday,weekday
2011-11-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,actual,Wholesale,93.6806,3680.0,19.72,50.21913333333333,90,2011,11,Tuesday,weekday
2011-11-15,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",actual,Retail,93.6806,30.0,19.72,50.21913333333333,500,2011,11,Tuesday,weekday
2011-11-15,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),actual,Wholesale,93.6806,5580.0,19.72,50.21913333333333,90,2011,11,Tuesday,weekday
2011-11-15,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),actual,Retail,93.6806,65.0,19.72,50.21913333333333,1,2011,11,Tuesday,weekday
2011-11-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),actual,Wholesale,93.6806,2499.99,19.72,50.21913333333333,50,2011,11,Tuesday,weekday
2011-11-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,actual,Wholesale,93.6806,3600.0,19.72,50.21913333333333,90,2011,11,Tuesday,weekday
2011-11-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,actual,Wholesale,93.6806,76.19,19.72,50.21913333333333,1,2011,11,Tuesday,weekday
2011-11-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),actual,Wholesale,93.6806,7200.0,19.72,50.21913333333333,90,2011,11,Tuesday,weekday
2011-11-15,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,actual,Wholesale,93.6806,31.36,19.72,50.21913333333333,1,2011,11,Tuesday,weekday
2011-11-15,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,actual,Wholesale,93.6806,51.86,19.72,50.21913333333333,1,2011,11,Tuesday,weekday
2011-11-15,Rift Valley,Turkana,Lodwar,cereals and tubers,Maize (white),actual,Retail,93.6806,64.23,19.72,50.21913333333333,1,2011,11,Tuesday,weekday
2011-11-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Maize,actual,Wholesale,93.6806,34.49,19.72,50.21913333333333,1,2011,11,Tuesday,weekday
2011-11-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Potatoes (Irish),actual,Wholesale,93.6806,1282.21,19.72,50.21913333333333,50,2011,11,Tuesday,weekday
2011-11-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Sorghum,actual,Wholesale,93.6806,4608.0,19.72,50.21913333333333,90,2011,11,Tuesday,weekday
2011-11-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans,actual,Wholesale,93.6806,65.71,19.72,50.21913333333333,1,2011,11,Tuesday,weekday
2011-11-15,Rift Valley,Uasin Gishu,Eldoret town,pulses and nuts,Beans (dry),actual,Wholesale,93.6806,6373.0,19.72,50.21913333333333,90,2011,11,Tuesday,weekday
2011-12-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans,actual,Wholesale,84.5972,55.95,18.93,17.6795,1,2011,12,Thursday,weekday
2011-12-15,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),actual,Wholesale,84.5972,5000.0,18.93,17.6795,90,2011,12,Thursday,weekday
2011-12-15,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),actual,Retail,84.5972,42.55,18.93,17.6795,1,2011,12,Thursday,weekday
2011-12-15,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),actual,Wholesale,84.5972,2122.22,18.93,17.6795,50,2011,12,Thursday,weekday
2011-12-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,actual,Retail,84.5972,40.0,18.93,17.6795,400,2011,12,Thursday,weekday
2011-12-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),actual,Wholesale,84.5972,3200.0,18.93,17.6795,90,2011,12,Thursday,weekday
2011-12-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),actual,Wholesale,84.5972,1883.32,18.93,17.6795,50,2011,12,Thursday,weekday
2011-12-15,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,actual,Wholesale,84.5972,3645.0,18.93,17.6795,90,2011,12,Thursday,weekday
2011-12-15,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),actual,Retail,84.5972,220.0,18.93,17.6795,1,2011,12,Thursday,weekday
2011-12-15,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),actual,Wholesale,84.5972,5770.0,18.93,17.6795,90,2011,12,Thursday,weekday
2011-12-15,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),actual,Retail,84.5972,60.0,18.93,17.6795,1,2011,12,Thursday,weekday
2011-12-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,actual,Wholesale,84.5972,39.98,18.93,17.6795,1,2011,12,Thursday,weekday
2011-12-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),actual,Wholesale,84.5972,2299.99,18.93,17.6795,50,2011,12,Thursday,weekday
2011-12-15,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,actual,Wholesale,84.5972,3600.0,18.93,17.6795,90,2011,12,Thursday,weekday
2011-12-15,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),actual,Wholesale,84.5972,6480.0,18.93,17.6795,90,2011,12,Thursday,weekday
2011-12-15,Rift Valley,Turkana,Lodwar,cereals and tubers,Maize (white),actual,Retail,84.5972,64.58,18.93,17.6795,1,2011,12,Thursday,weekday
2011-12-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Maize,actual,Wholesale,84.5972,32.89,18.93,17.6795,1,2011,12,Thursday,weekday
2011-12-15,Rift Valley,Uasin Gishu,Eldoret town,cereals and tubers,Potatoes (Irish),actual,Wholesale,84.5972,1277.78,18.93,17.6795,50,2011,12,Thursday,weekday
